Column1,index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
1256,5969,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124280,Journal of Hydrology
1257,5972,6,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124291,Journal of Hydrology
1258,5976,11,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124183,Journal of Hydrology
1259,5977,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124351,Journal of Hydrology
1260,5978,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124339,Journal of Hydrology
1261,5984,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124321,Journal of Hydrology
1262,5988,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124356,Journal of Hydrology
1263,6005,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124231,Journal of Hydrology
1264,6007,66,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124253,Journal of Hydrology
1265,6025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124091,Journal of Hydrology
1266,6038,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124141,Journal of Hydrology
1267,6047,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,10,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124172,Journal of Hydrology
1268,6051,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124194,Journal of Hydrology
1269,6053,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124187,Journal of Hydrology
1270,6055,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124182,Journal of Hydrology
1271,6071,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124208,Journal of Hydrology
1272,6072,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124207,Journal of Hydrology
1273,6078,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124190,Journal of Hydrology
1274,6084,11,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124225,Journal of Hydrology
1275,6087,23,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124216,Journal of Hydrology
1276,6092,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124226,Journal of Hydrology
1277,6093,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124227,Journal of Hydrology
1278,6094,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,4,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124229,Journal of Hydrology
1279,6099,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124236,Journal of Hydrology
1280,6104,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124017,Journal of Hydrology
1281,6105,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124013,Journal of Hydrology
1282,6109,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124011,Journal of Hydrology
1283,6113,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124016,Journal of Hydrology
1284,6133,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124030,Journal of Hydrology
1285,6142,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124065,Journal of Hydrology
1286,6146,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124079,Journal of Hydrology
1287,6153,21,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124084,Journal of Hydrology
1288,6156,6,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124046,Journal of Hydrology
1289,6160,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124090,Journal of Hydrology
1290,6162,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124087,Journal of Hydrology
1291,6164,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124115,Journal of Hydrology
1292,6172,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124105,Journal of Hydrology
1293,6173,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124072,Journal of Hydrology
1294,6188,96,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,4,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123913,Journal of Hydrology
1295,6190,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123928,Journal of Hydrology
1296,6191,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123927,Journal of Hydrology
1297,6199,15,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,9,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123915,Journal of Hydrology
1298,6201,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,1,0,0,1,10.1016/j.jhydrol.2019.06.075,Journal of Hydrology
1299,6202,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123932,Journal of Hydrology
1300,6211,52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123951,Journal of Hydrology
1301,6213,31,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123958,Journal of Hydrology
1302,6215,6,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123956,Journal of Hydrology
1303,6218,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123953,Journal of Hydrology
1304,6219,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123942,Journal of Hydrology
1305,6221,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123960,Journal of Hydrology
1306,6222,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123955,Journal of Hydrology
1307,6226,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123970,Journal of Hydrology
1308,6230,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123948,Journal of Hydrology
1309,6232,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123968,Journal of Hydrology
1310,6233,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.021,Journal of Hydrology
1311,6234,15,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123952,Journal of Hydrology
1312,6236,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.051,Journal of Hydrology
1313,6239,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123981,Journal of Hydrology
1314,6241,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123963,Journal of Hydrology
1315,6242,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123995,Journal of Hydrology
1316,6248,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123962,Journal of Hydrology
1317,6250,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123994,Journal of Hydrology
1318,6253,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,1,0,0,1,10.1016/j.jhydrol.2019.124006,Journal of Hydrology
1319,6254,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123947,Journal of Hydrology
1320,6255,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123986,Journal of Hydrology
1321,6260,44,1,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123977,Journal of Hydrology
1322,6263,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123957,Journal of Hydrology
1323,6269,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124009,Journal of Hydrology
1324,6272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.028,Journal of Hydrology
1325,6276,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.034,Journal of Hydrology
1326,6278,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.039,Journal of Hydrology
1327,6280,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.036,Journal of Hydrology
1328,6284,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.044,Journal of Hydrology
1329,6285,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.032,Journal of Hydrology
1330,6298,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.041,Journal of Hydrology
1331,6302,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.064,Journal of Hydrology
1332,6314,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10.1016/j.jhydrol.2019.06.058,Journal of Hydrology
1333,6319,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,10.1016/j.jhydrol.2019.06.081,Journal of Hydrology
1334,6321,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.065,Journal of Hydrology
1335,6322,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.082,Journal of Hydrology
1336,6327,20,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.011,Journal of Hydrology
1337,6328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.074,Journal of Hydrology
1338,6329,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.033,Journal of Hydrology
1339,6334,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.006,Journal of Hydrology
1340,6336,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.016,Journal of Hydrology
1341,6340,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.034,Journal of Hydrology
1342,6341,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.035,Journal of Hydrology
1343,6348,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.046,Journal of Hydrology
1344,6355,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.054,Journal of Hydrology
1345,6356,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.062,Journal of Hydrology
1346,6359,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.055,Journal of Hydrology
1347,6361,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.064,Journal of Hydrology
1348,6364,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.045,Journal of Hydrology
1349,6368,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.072,Journal of Hydrology
1350,6372,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.068,Journal of Hydrology
1351,6378,15,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.075,Journal of Hydrology
1352,6383,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.073,Journal of Hydrology
1353,6384,26,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.089,Journal of Hydrology
1354,6386,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.051,Journal of Hydrology
1355,6395,23,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.058,Journal of Hydrology
1356,6399,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,10.1016/j.jhydrol.2019.05.044,Journal of Hydrology
1357,6401,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.079,Journal of Hydrology
1358,6406,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.024,Journal of Hydrology
1359,6408,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.025,Journal of Hydrology
1360,6411,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.019,Journal of Hydrology
1361,6425,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.044,Journal of Hydrology
1362,6428,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.037,Journal of Hydrology
1363,6429,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.006,Journal of Hydrology
1364,6441,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.045,Journal of Hydrology
1365,6449,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.041,Journal of Hydrology
1366,6451,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.066,Journal of Hydrology
1367,6455,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.050,Journal of Hydrology
1368,6457,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.072,Journal of Hydrology
1369,6464,44,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,10.1016/j.jhydrol.2019.04.039,Journal of Hydrology
1370,6479,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.083,Journal of Hydrology
1371,6484,57,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.085,Journal of Hydrology
1372,6490,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.018,Journal of Hydrology
1373,6495,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.004,Journal of Hydrology
1374,6499,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.067,Journal of Hydrology
1375,6503,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.030,Journal of Hydrology
1376,6514,19,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.073,Journal of Hydrology
1377,6526,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.086,Journal of Hydrology
1378,6528,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.054,Journal of Hydrology
1379,6534,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.036,Journal of Hydrology
1380,6535,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.005,Journal of Hydrology
1381,6539,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.096,Journal of Hydrology
1382,6541,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.001,Journal of Hydrology
1383,6547,9,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.101,Journal of Hydrology
1384,6549,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.076,Journal of Hydrology
1385,6554,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.010,Journal of Hydrology
1386,6555,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.090,Journal of Hydrology
1387,6557,34,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.017,Journal of Hydrology
1388,6559,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.077,Journal of Hydrology
1389,6560,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.103,Journal of Hydrology
1390,6569,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.034,Journal of Hydrology
1391,6573,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.041,Journal of Hydrology
1392,6574,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.027,Journal of Hydrology
1393,6588,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.047,Journal of Hydrology
1394,6589,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.051,Journal of Hydrology
1395,6592,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.035,Journal of Hydrology
1396,6594,37,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.12.037,Journal of Hydrology
1397,6599,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.018,Journal of Hydrology
1398,6601,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.013,Journal of Hydrology
1399,6603,23,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.046,Journal of Hydrology
1400,6604,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.020,Journal of Hydrology
1401,6612,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.033,Journal of Hydrology
1402,6618,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.056,Journal of Hydrology
1403,6620,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.023,Journal of Hydrology
1404,6626,37,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.014,Journal of Hydrology
1405,6628,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.058,Journal of Hydrology
