index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
3488,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127632,Journal of Hydrology
3492,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127656,Journal of Hydrology
3494,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127654,Journal of Hydrology
3495,31,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,1,0,12,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127630,Journal of Hydrology
3497,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,25,0,1,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127653,Journal of Hydrology
3503,7,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127641,Journal of Hydrology
3504,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127662,Journal of Hydrology
3512,6,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,9,7,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127639,Journal of Hydrology
3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127658,Journal of Hydrology
3520,15,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127681,Journal of Hydrology
3521,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127686,Journal of Hydrology
3522,1,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,2,0,0,1,0,0,0,10.1016/j.jhydrol.2022.127693,Journal of Hydrology
3523,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127690,Journal of Hydrology
3526,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127685,Journal of Hydrology
3529,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127692,Journal of Hydrology
3533,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127475,Journal of Hydrology
3537,3,0,0,0,0,43,0,0,0,0,0,1,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127477,Journal of Hydrology
3538,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127466,Journal of Hydrology
3541,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127463,Journal of Hydrology
3544,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127494,Journal of Hydrology
3545,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127447,Journal of Hydrology
3546,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127493,Journal of Hydrology
3555,2,2,0,0,0,1,0,2,0,3,0,4,0,0,0,0,0,11,2,0,0,0,0,0,0,0,1,0,10.1016/j.jhydrol.2022.127522,Journal of Hydrology
3560,12,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,13,2,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127476,Journal of Hydrology
3561,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127512,Journal of Hydrology
3566,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127542,Journal of Hydrology
3567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127530,Journal of Hydrology
3574,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127408,Journal of Hydrology
3578,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127543,Journal of Hydrology
3581,76,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,58,0,2,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127534,Journal of Hydrology
3583,34,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127544,Journal of Hydrology
3584,62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127550,Journal of Hydrology
3587,20,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,7,0,2,0,0,0,0,0,1,0,0,10.1016/j.jhydrol.2022.127535,Journal of Hydrology
3591,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127532,Journal of Hydrology
3592,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127561,Journal of Hydrology
3593,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,0,4,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127515,Journal of Hydrology
3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,1,10.1016/j.jhydrol.2022.127465,Journal of Hydrology
3600,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127533,Journal of Hydrology
3601,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127506,Journal of Hydrology
3604,57,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,0,2,0,0,0,0,0,0,0,1,10.1016/j.jhydrol.2022.127549,Journal of Hydrology
3606,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127503,Journal of Hydrology
3607,23,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127571,Journal of Hydrology
3610,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127570,Journal of Hydrology
3613,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127585,Journal of Hydrology
3617,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127582,Journal of Hydrology
3621,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127385,Journal of Hydrology
3622,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127391,Journal of Hydrology
3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127409,Journal of Hydrology
3630,12,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127384,Journal of Hydrology
3631,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127372,Journal of Hydrology
3637,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127330,Journal of Hydrology
3641,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127423,Journal of Hydrology
3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127394,Journal of Hydrology
3646,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127422,Journal of Hydrology
3649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127433,Journal of Hydrology
3653,46,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127427,Journal of Hydrology
3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127428,Journal of Hydrology
3658,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127425,Journal of Hydrology
3660,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127434,Journal of Hydrology
3663,36,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,49,16,2,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127440,Journal of Hydrology
3665,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127415,Journal of Hydrology
3666,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127446,Journal of Hydrology
3667,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127347,Journal of Hydrology
3669,32,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127443,Journal of Hydrology
3672,62,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,17,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127452,Journal of Hydrology
3674,37,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,1,10.1016/j.jhydrol.2022.127454,Journal of Hydrology
3675,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127456,Journal of Hydrology
3676,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127450,Journal of Hydrology
3682,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127445,Journal of Hydrology
3686,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127470,Journal of Hydrology
3687,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127429,Journal of Hydrology
3688,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127473,Journal of Hydrology
3690,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2022.127462,Journal of Hydrology
3699,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.126927,Journal of Hydrology
3700,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127291,Journal of Hydrology
3701,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127301,Journal of Hydrology
3704,8,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127285,Journal of Hydrology
3705,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127306,Journal of Hydrology
3706,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127298,Journal of Hydrology
3707,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127296,Journal of Hydrology
3709,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127307,Journal of Hydrology
3710,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127300,Journal of Hydrology
3711,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127303,Journal of Hydrology
3713,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127297,Journal of Hydrology
3718,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127294,Journal of Hydrology
3719,22,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127304,Journal of Hydrology
3720,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127289,Journal of Hydrology
3721,6,0,0,0,0,0,0,13,0,3,0,1,0,0,0,0,0,8,0,13,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127290,Journal of Hydrology
3723,1,1,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127327,Journal of Hydrology
3726,43,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,14,0,4,0,2,0,0,0,0,0,1,10.1016/j.jhydrol.2021.127324,Journal of Hydrology
3727,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127332,Journal of Hydrology
3731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127299,Journal of Hydrology
3733,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127321,Journal of Hydrology
3735,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127322,Journal of Hydrology
3736,29,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127326,Journal of Hydrology
3738,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127315,Journal of Hydrology
3740,17,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127287,Journal of Hydrology
3741,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127286,Journal of Hydrology
3743,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127319,Journal of Hydrology
3746,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127320,Journal of Hydrology
3751,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127358,Journal of Hydrology
3754,17,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127366,Journal of Hydrology
3756,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127373,Journal of Hydrology
3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,10.1016/j.jhydrol.2021.127363,Journal of Hydrology
3761,43,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127354,Journal of Hydrology
3765,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127375,Journal of Hydrology
3767,17,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127346,Journal of Hydrology
3768,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127323,Journal of Hydrology
3771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127379,Journal of Hydrology
3772,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127376,Journal of Hydrology
3775,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127380,Journal of Hydrology
3776,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127381,Journal of Hydrology
3778,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127382,Journal of Hydrology
3779,81,3,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127367,Journal of Hydrology
3783,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127396,Journal of Hydrology
3788,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127393,Journal of Hydrology
3789,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127310,Journal of Hydrology
3792,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127398,Journal of Hydrology
3794,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127255,Journal of Hydrology
3796,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127222,Journal of Hydrology
3798,31,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127258,Journal of Hydrology
3799,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127260,Journal of Hydrology
3800,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127271,Journal of Hydrology
3801,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80,1,0,1,1,0,0,0,0,1,0,10.1016/j.jhydrol.2021.127272,Journal of Hydrology
3803,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127235,Journal of Hydrology
3805,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127233,Journal of Hydrology
3806,13,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127244,Journal of Hydrology
3807,72,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,29,0,29,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127207,Journal of Hydrology
3811,17,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127160,Journal of Hydrology
3813,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127167,Journal of Hydrology
3820,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127204,Journal of Hydrology
3822,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127206,Journal of Hydrology
3828,29,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,24,1,2,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127221,Journal of Hydrology
3829,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127223,Journal of Hydrology
3845,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127249,Journal of Hydrology
3850,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127254,Journal of Hydrology
3856,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127111,Journal of Hydrology
3858,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127123,Journal of Hydrology
3860,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127129,Journal of Hydrology
3861,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127134,Journal of Hydrology
3865,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127142,Journal of Hydrology
3867,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127144,Journal of Hydrology
3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127155,Journal of Hydrology
3878,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127159,Journal of Hydrology
3879,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127162,Journal of Hydrology
3881,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127164,Journal of Hydrology
3882,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127166,Journal of Hydrology
3883,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127168,Journal of Hydrology
3884,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127170,Journal of Hydrology
3889,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127175,Journal of Hydrology
3893,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127180,Journal of Hydrology
3901,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127195,Journal of Hydrology
3902,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127000,Journal of Hydrology
3906,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127028,Journal of Hydrology
3911,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127042,Journal of Hydrology
3913,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2021.127024,Journal of Hydrology
