,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,Modeling,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi
5720,1,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2020.124617
5734,16,0,0,0,0,22,0,2,0,0,0,0,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2020.124612
5735,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2020.124581
5774,27,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124357
5778,45,2,0,0,0,0,0,4,1,0,1,0,2,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124482
5805,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124512
5810,26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124511
5825,40,0,0,0,0,0,1,39,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124540
5837,0,9,0,0,9,0,0,35,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,4,10.1016/j.jhydrol.2019.124507
5853,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,1,10.1016/j.jhydrol.2019.124293
5862,28,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124379
5870,19,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124373
5902,36,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124434
5906,13,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124417
5924,45,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,43,0,7,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124422
5951,64,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124200
5969,40,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124280
5977,17,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124351
5983,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124349
5986,2,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124350
5998,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124358
6005,14,0,0,0,0,11,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124231
6007,66,1,0,0,0,0,0,13,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124253
6011,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124266
6047,35,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,12,1,10,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124172
6048,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.1016/j.jhydrol.2019.124142
6069,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,14,0,0,1,0,0,0,10.1016/j.jhydrol.2019.124033
6072,21,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124207
6084,11,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124225
6087,23,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124216
6094,24,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,7,2,3,0,4,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124229
6105,39,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124013
6152,46,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,58,3,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124015
6172,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124105
6186,2,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,42,1,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.124095
6188,96,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,60,4,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123913
6191,36,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123927
6201,53,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,1,0,0,1,10.1016/j.jhydrol.2019.06.075
6210,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123943
6213,31,1,0,0,0,0,0,18,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123958
6221,28,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123960
6222,19,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123955
6234,15,0,0,0,0,0,0,16,0,8,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123952
6238,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123974
6250,11,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123994
6253,74,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,1,0,0,1,10.1016/j.jhydrol.2019.124006
6260,44,1,0,1,0,0,0,10,0,0,1,1,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123977
6263,69,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.123957
6280,27,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.036
6289,30,2,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,10.1016/j.jhydrol.2019.06.045
6306,2,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.063
6322,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.082
6348,52,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.046
6357,3,0,0,0,0,41,0,18,0,0,0,0,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,10.1016/j.jhydrol.2019.05.043
6364,20,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.045
6380,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.083
6384,26,1,0,0,0,1,0,6,0,0,0,0,5,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.089
6386,14,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.051
6395,23,4,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.058
6399,15,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,10.1016/j.jhydrol.2019.05.044
6408,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.06.025
6412,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.098
6449,11,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.041
6484,57,3,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.085
6490,68,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.05.018
6512,6,1,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.092
6541,28,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.001
6555,67,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.090
6556,32,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,2,0,29,19,1,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.015
6557,34,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2019.04.017
6564,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,10.1016/j.jhydrol.2018.02.044
6575,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.01.072
6576,9,0,0,0,0,23,0,51,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.002
6589,30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.051
6592,80,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.035
6594,37,0,0,0,0,0,0,12,0,0,2,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.12.037
6604,11,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.020
6607,2,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.055
6608,49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,0,18,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.028
6613,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.015
6620,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2019.03.023
6627,10,2,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,4,10.1016/j.jhydrol.2019.03.035
6630,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,10.1016/j.jhydrol.2019.01.039
6634,25,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.01.056
6653,14,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.006
6654,2,0,0,0,0,0,0,31,0,0,0,0,0,53,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.01.063
6678,20,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.02.011
6703,24,2,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.12.071
6710,12,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.12.040
6725,1,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2019.01.018
6766,82,1,0,0,0,0,0,9,0,0,0,1,2,0,0,0,0,0,44,1,2,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.11.069
6774,25,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.12.015
6788,6,0,0,2,0,0,0,40,0,0,0,0,2,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2018.12.035
6798,20,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.10.030
6805,99,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.10.054
6808,14,2,0,1,0,11,0,10,0,0,1,1,5,0,0,0,0,0,3,12,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.10.060
6866,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.11.060
6875,40,14,0,2,0,0,0,22,0,0,0,0,1,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2018.09.064
6877,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.10.003
6885,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10.1016/j.jhydrol.2018.09.041
6890,14,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.10.022
6918,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.01.045
6921,22,1,0,0,0,0,0,17,2,0,1,0,1,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,1,10.1016/j.jhydrol.2017.11.029
6935,3,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,1,11,0,0,3,0,0,0,0,0,3,10.1016/j.jhydrol.2018.09.013
6953,17,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2018.08.078
6955,3,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.09.030
6966,60,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,0,14,3,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.09.043
6967,79,2,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,17,1,40,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.09.055
6974,54,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.09.049
6980,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,10.1016/j.jhydrol.2018.08.045
6985,24,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.07.082
7001,51,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,2,3,0,1,0,0,0,0,0,1,10.1016/j.jhydrol.2018.08.027
7008,6,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.08.039
7011,5,0,0,0,0,11,0,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.08.029
7023,30,4,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.08.049
7034,27,1,0,0,0,0,0,42,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.08.021
7036,112,1,0,0,0,0,0,82,2,0,0,0,0,0,0,0,2,0,15,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.08.050
7051,14,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.06.073
7063,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.07.003
7070,21,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.07.013
7084,27,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.07.043
7113,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,10.1016/j.jhydrol.2018.07.069
7124,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,10.1016/j.jhydrol.2018.05.037
7133,22,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2018.06.003
7139,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2018.05.067
7160,10,0,0,0,0,0,0,62,0,0,0,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,0,1,2,10.1016/j.jhydrol.2018.06.042
7179,20,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.06.023
7181,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.06.061
7189,13,0,0,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,18,25,0,0,2,0,0,0,0,0,1,10.1016/j.jhydrol.2018.06.060
7228,27,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.05.018
7241,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.05.020
7261,71,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.03.061
7263,13,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.03.051
7265,13,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,3,10.1016/j.jhydrol.2018.03.063
7267,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.03.057
7268,40,1,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.03.060
7272,22,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.01.036
7299,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.04.008
7307,31,9,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.04.042
7309,31,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.04.038
7316,29,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.04.065
7345,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.03.007
7347,18,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,10.1016/j.jhydrol.2018.03.034
7351,2,3,0,0,0,0,0,27,0,0,0,0,13,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2018.03.042
7364,13,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.03.036
7368,121,0,0,3,0,0,0,10,0,0,0,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2018.01.044
7379,49,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.02.009
7381,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,1,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2018.02.035
7393,24,1,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.02.029
7410,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10.1016/j.jhydrol.2018.02.066
7418,12,2,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2018.02.064
7439,16,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.01.025
7447,15,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.01.014
7473,50,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2018.02.005
7515,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2017.12.055
7518,10,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2017.12.063
7563,22,0,0,7,0,0,1,4,5,0,6,3,0,0,0,0,1,0,15,2,3,0,1,0,0,0,0,0,1,10.1016/j.jhydrol.2017.11.018
7576,12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10.1016/j.jhydrol.2017.11.045
7591,10,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2015.12.036
7595,26,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2016.04.070
7604,22,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2016.10.048
7628,44,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.ejrh.2023.101359
7643,12,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.ejrh.2023.101380
7645,42,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,25,2,5,0,0,0,0,0,0,0,0,10.1016/j.ejrh.2023.101378
7651,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.ejrh.2023.101386
7657,15,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,6,29,2,0,2,0,0,0,0,0,0,10.1016/j.ejrh.2023.101396
7658,21,0,0,0,0,14,0,88,0,0,0,0,0,0,0,0,0,0,3,16,0,0,1,0,0,0,0,0,0,10.1016/j.ejrh.2023.101393
7670,33,2,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,10.1016/j.ejrh.2023.101406
7672,23,6,0,0,0,0,0,2,18,0,0,0,1,0,0,0,1,0,28,1,3,0,0,0,0,0,0,0,0,10.1016/j.ejrh.2023.101410
7677,12,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.ejrh.2023.101412
